"Area","MTU","Solar  - Actual Aggregated [MW]"
"Austria (AT)","20.04.2019 16:15 - 20.04.2019 16:30 (UTC)","252"
"Austria (AT)","20.04.2019 16:30 - 20.04.2019 16:45 (UTC)","224"
"Austria (AT)","20.04.2019 16:45 - 20.04.2019 17:00 (UTC)","196"
"Austria (AT)","20.04.2019 17:00 - 20.04.2019 17:15 (UTC)","168"
"Austria (AT)","20.04.2019 17:15 - 20.04.2019 17:30 (UTC)","144"
"Austria (AT)","20.04.2019 17:30 - 20.04.2019 17:45 (UTC)","124"
"Austria (AT)","20.04.2019 17:45 - 20.04.2019 18:00 (UTC)","104"
"Austria (AT)","20.04.2019 18:00 - 20.04.2019 18:15 (UTC)","76"
"Austria (AT)","20.04.2019 18:15 - 20.04.2019 18:30 (UTC)","52"
"Austria (AT)","20.04.2019 18:30 - 20.04.2019 18:45 (UTC)","24"
"Austria (AT)","20.04.2019 18:45 - 20.04.2019 19:00 (UTC)","0"
"Austria (AT)","20.04.2019 19:00 - 20.04.2019 19:15 (UTC)","0"
"Austria (AT)","20.04.2019 19:15 - 20.04.2019 19:30 (UTC)","0"
"Austria (AT)","20.04.2019 19:30 - 20.04.2019 19:45 (UTC)","0"
"Austria (AT)","20.04.2019 19:45 - 20.04.2019 20:00 (UTC)","0"
"Austria (AT)","20.04.2019 20:00 - 20.04.2019 20:15 (UTC)","0"
"Austria (AT)","20.04.2019 20:15 - 20.04.2019 20:30 (UTC)","0"
"Austria (AT)","20.04.2019 20:30 - 20.04.2019 20:45 (UTC)","0"
"Austria (AT)","20.04.2019 20:45 - 20.04.2019 21:00 (UTC)","0"
"Austria (AT)","20.04.2019 21:00 - 20.04.2019 21:15 (UTC)","0"
"Austria (AT)","20.04.2019 21:15 - 20.04.2019 21:30 (UTC)","0"
"Austria (AT)","20.04.2019 21:30 - 20.04.2019 21:45 (UTC)","0"
"Austria (AT)","20.04.2019 21:45 - 20.04.2019 22:00 (UTC)","0"
"Austria (AT)","20.04.2019 22:00 - 20.04.2019 22:15 (UTC)","0"
"Austria (AT)","20.04.2019 22:15 - 20.04.2019 22:30 (UTC)","0"
"Austria (AT)","20.04.2019 22:30 - 20.04.2019 22:45 (UTC)","0"
"Austria (AT)","20.04.2019 22:45 - 20.04.2019 23:00 (UTC)","0"
"Austria (AT)","20.04.2019 23:00 - 20.04.2019 23:15 (UTC)","0"
"Austria (AT)","20.04.2019 23:15 - 20.04.2019 23:30 (UTC)","0"
"Austria (AT)","20.04.2019 23:30 - 20.04.2019 23:45 (UTC)","0"
"Austria (AT)","20.04.2019 23:45 - 21.04.2019 00:00 (UTC)","0"
"Austria (AT)","21.04.2019 00:00 - 21.04.2019 00:15 (UTC)","0"
"Austria (AT)","21.04.2019 00:15 - 21.04.2019 00:30 (UTC)","0"
"Austria (AT)","21.04.2019 00:30 - 21.04.2019 00:45 (UTC)","0"
"Austria (AT)","21.04.2019 00:45 - 21.04.2019 01:00 (UTC)","0"
"Austria (AT)","21.04.2019 01:00 - 21.04.2019 01:15 (UTC)","0"
"Austria (AT)","21.04.2019 01:15 - 21.04.2019 01:30 (UTC)","0"
"Austria (AT)","21.04.2019 01:30 - 21.04.2019 01:45 (UTC)","0"
"Austria (AT)","21.04.2019 01:45 - 21.04.2019 02:00 (UTC)","0"
"Austria (AT)","21.04.2019 02:00 - 21.04.2019 02:15 (UTC)","0"
"Austria (AT)","21.04.2019 02:15 - 21.04.2019 02:30 (UTC)","0"
"Austria (AT)","21.04.2019 02:30 - 21.04.2019 02:45 (UTC)","0"
"Austria (AT)","21.04.2019 02:45 - 21.04.2019 03:00 (UTC)","0"
"Austria (AT)","21.04.2019 03:00 - 21.04.2019 03:15 (UTC)","0"
"Austria (AT)","21.04.2019 03:15 - 21.04.2019 03:30 (UTC)","0"
"Austria (AT)","21.04.2019 03:30 - 21.04.2019 03:45 (UTC)","0"
"Austria (AT)","21.04.2019 03:45 - 21.04.2019 04:00 (UTC)","4"
"Austria (AT)","21.04.2019 04:00 - 21.04.2019 04:15 (UTC)","16"
"Austria (AT)","21.04.2019 04:15 - 21.04.2019 04:30 (UTC)","32"
"Austria (AT)","21.04.2019 04:30 - 21.04.2019 04:45 (UTC)","48"
"Austria (AT)","21.04.2019 04:45 - 21.04.2019 05:00 (UTC)","64"
"Austria (AT)","21.04.2019 05:00 - 21.04.2019 05:15 (UTC)","92"
"Austria (AT)","21.04.2019 05:15 - 21.04.2019 05:30 (UTC)","120"
"Austria (AT)","21.04.2019 05:30 - 21.04.2019 05:45 (UTC)","148"
"Austria (AT)","21.04.2019 05:45 - 21.04.2019 06:00 (UTC)","176"
"Austria (AT)","21.04.2019 06:00 - 21.04.2019 06:15 (UTC)","216"
"Austria (AT)","21.04.2019 06:15 - 21.04.2019 06:30 (UTC)","256"
"Austria (AT)","21.04.2019 06:30 - 21.04.2019 06:45 (UTC)","300"
"Austria (AT)","21.04.2019 06:45 - 21.04.2019 07:00 (UTC)","340"
"Austria (AT)","21.04.2019 07:00 - 21.04.2019 07:15 (UTC)","392"
"Austria (AT)","21.04.2019 07:15 - 21.04.2019 07:30 (UTC)","444"
"Austria (AT)","21.04.2019 07:30 - 21.04.2019 07:45 (UTC)","496"
"Austria (AT)","21.04.2019 07:45 - 21.04.2019 08:00 (UTC)","548"
"Austria (AT)","21.04.2019 08:00 - 21.04.2019 08:15 (UTC)","576"
"Austria (AT)","21.04.2019 08:15 - 21.04.2019 08:30 (UTC)","604"
"Austria (AT)","21.04.2019 08:30 - 21.04.2019 08:45 (UTC)","628"
"Austria (AT)","21.04.2019 08:45 - 21.04.2019 09:00 (UTC)","656"
"Austria (AT)","21.04.2019 09:00 - 21.04.2019 09:15 (UTC)","684"
"Austria (AT)","21.04.2019 09:15 - 21.04.2019 09:30 (UTC)","712"
"Austria (AT)","21.04.2019 09:30 - 21.04.2019 09:45 (UTC)","736"
"Austria (AT)","21.04.2019 09:45 - 21.04.2019 10:00 (UTC)","764"
"Austria (AT)","21.04.2019 10:00 - 21.04.2019 10:15 (UTC)","796"
"Austria (AT)","21.04.2019 10:15 - 21.04.2019 10:30 (UTC)","824"
"Austria (AT)","21.04.2019 10:30 - 21.04.2019 10:45 (UTC)","856"
"Austria (AT)","21.04.2019 10:45 - 21.04.2019 11:00 (UTC)","884"
"Austria (AT)","21.04.2019 11:00 - 21.04.2019 11:15 (UTC)","880"
"Austria (AT)","21.04.2019 11:15 - 21.04.2019 11:30 (UTC)","876"
"Austria (AT)","21.04.2019 11:30 - 21.04.2019 11:45 (UTC)","868"
"Austria (AT)","21.04.2019 11:45 - 21.04.2019 12:00 (UTC)","864"
"Austria (AT)","21.04.2019 12:00 - 21.04.2019 12:15 (UTC)","856"
"Austria (AT)","21.04.2019 12:15 - 21.04.2019 12:30 (UTC)","848"
"Austria (AT)","21.04.2019 12:30 - 21.04.2019 12:45 (UTC)","840"
"Austria (AT)","21.04.2019 12:45 - 21.04.2019 13:00 (UTC)","836"
"Austria (AT)","21.04.2019 13:00 - 21.04.2019 13:15 (UTC)","804"
"Austria (AT)","21.04.2019 13:15 - 21.04.2019 13:30 (UTC)","776"
"Austria (AT)","21.04.2019 13:30 - 21.04.2019 13:45 (UTC)","744"
"Austria (AT)","21.04.2019 13:45 - 21.04.2019 14:00 (UTC)","712"
"Austria (AT)","21.04.2019 14:00 - 21.04.2019 14:15 (UTC)","652"
"Austria (AT)","21.04.2019 14:15 - 21.04.2019 14:30 (UTC)","588"
"Austria (AT)","21.04.2019 14:30 - 21.04.2019 14:45 (UTC)","528"
"Austria (AT)","21.04.2019 14:45 - 21.04.2019 15:00 (UTC)","464"
"Austria (AT)","21.04.2019 15:00 - 21.04.2019 15:15 (UTC)","428"
"Austria (AT)","21.04.2019 15:15 - 21.04.2019 15:30 (UTC)","388"
"Austria (AT)","21.04.2019 15:30 - 21.04.2019 15:45 (UTC)","348"
"Austria (AT)","21.04.2019 15:45 - 21.04.2019 16:00 (UTC)","312"
"Austria (AT)","21.04.2019 16:00 - 21.04.2019 16:15 (UTC)","280"
"Austria (AT)","21.04.2019 16:15 - 21.04.2019 16:30 (UTC)","252"
"Austria (AT)","21.04.2019 16:30 - 21.04.2019 16:45 (UTC)","224"
"Austria (AT)","21.04.2019 16:45 - 21.04.2019 17:00 (UTC)","196"
"Austria (AT)","21.04.2019 17:00 - 21.04.2019 17:15 (UTC)","168"
"Austria (AT)","21.04.2019 17:15 - 21.04.2019 17:30 (UTC)","148"
"Austria (AT)","21.04.2019 17:30 - 21.04.2019 17:45 (UTC)","124"
"Austria (AT)","21.04.2019 17:45 - 21.04.2019 18:00 (UTC)","104"
"Austria (AT)","21.04.2019 18:00 - 21.04.2019 18:15 (UTC)","76"
"Austria (AT)","21.04.2019 18:15 - 21.04.2019 18:30 (UTC)","52"
"Austria (AT)","21.04.2019 18:30 - 21.04.2019 18:45 (UTC)","24"
"Austria (AT)","21.04.2019 18:45 - 21.04.2019 19:00 (UTC)","0"
"Austria (AT)","21.04.2019 19:00 - 21.04.2019 19:15 (UTC)","0"
"Austria (AT)","21.04.2019 19:15 - 21.04.2019 19:30 (UTC)","0"
"Austria (AT)","21.04.2019 19:30 - 21.04.2019 19:45 (UTC)","0"
"Austria (AT)","21.04.2019 19:45 - 21.04.2019 20:00 (UTC)","0"
"Austria (AT)","21.04.2019 20:00 - 21.04.2019 20:15 (UTC)","0"
"Austria (AT)","21.04.2019 20:15 - 21.04.2019 20:30 (UTC)","0"
"Austria (AT)","21.04.2019 20:30 - 21.04.2019 20:45 (UTC)","0"
"Austria (AT)","21.04.2019 20:45 - 21.04.2019 21:00 (UTC)","0"
"Austria (AT)","21.04.2019 21:00 - 21.04.2019 21:15 (UTC)","0"
"Austria (AT)","21.04.2019 21:15 - 21.04.2019 21:30 (UTC)","0"
"Austria (AT)","21.04.2019 21:30 - 21.04.2019 21:45 (UTC)","0"
"Austria (AT)","21.04.2019 21:45 - 21.04.2019 22:00 (UTC)","0"
"Austria (AT)","21.04.2019 22:00 - 21.04.2019 22:15 (UTC)","0"
"Austria (AT)","21.04.2019 22:15 - 21.04.2019 22:30 (UTC)","0"
"Austria (AT)","21.04.2019 22:30 - 21.04.2019 22:45 (UTC)","0"
"Austria (AT)","21.04.2019 22:45 - 21.04.2019 23:00 (UTC)","0"
"Austria (AT)","21.04.2019 23:00 - 21.04.2019 23:15 (UTC)","0"
"Austria (AT)","21.04.2019 23:15 - 21.04.2019 23:30 (UTC)","0"
"Austria (AT)","21.04.2019 23:30 - 21.04.2019 23:45 (UTC)","0"
"Austria (AT)","21.04.2019 23:45 - 22.04.2019 00:00 (UTC)","0"
"Austria (AT)","22.04.2019 00:00 - 22.04.2019 00:15 (UTC)","0"
"Austria (AT)","22.04.2019 00:15 - 22.04.2019 00:30 (UTC)","0"
"Austria (AT)","22.04.2019 00:30 - 22.04.2019 00:45 (UTC)","0"
"Austria (AT)","22.04.2019 00:45 - 22.04.2019 01:00 (UTC)","0"
"Austria (AT)","22.04.2019 01:00 - 22.04.2019 01:15 (UTC)","0"
"Austria (AT)","22.04.2019 01:15 - 22.04.2019 01:30 (UTC)","0"
"Austria (AT)","22.04.2019 01:30 - 22.04.2019 01:45 (UTC)","0"
"Austria (AT)","22.04.2019 01:45 - 22.04.2019 02:00 (UTC)","0"
"Austria (AT)","22.04.2019 02:00 - 22.04.2019 02:15 (UTC)","0"
"Austria (AT)","22.04.2019 02:15 - 22.04.2019 02:30 (UTC)","0"
"Austria (AT)","22.04.2019 02:30 - 22.04.2019 02:45 (UTC)","0"
"Austria (AT)","22.04.2019 02:45 - 22.04.2019 03:00 (UTC)","0"
"Austria (AT)","22.04.2019 03:00 - 22.04.2019 03:15 (UTC)","4"
"Austria (AT)","22.04.2019 03:15 - 22.04.2019 03:30 (UTC)","4"
"Austria (AT)","22.04.2019 03:30 - 22.04.2019 03:45 (UTC)","8"
"Austria (AT)","22.04.2019 03:45 - 22.04.2019 04:00 (UTC)","8"
"Austria (AT)","22.04.2019 04:00 - 22.04.2019 04:15 (UTC)","24"
"Austria (AT)","22.04.2019 04:15 - 22.04.2019 04:30 (UTC)","40"
"Austria (AT)","22.04.2019 04:30 - 22.04.2019 04:45 (UTC)","52"
"Austria (AT)","22.04.2019 04:45 - 22.04.2019 05:00 (UTC)","68"
"Austria (AT)","22.04.2019 05:00 - 22.04.2019 05:15 (UTC)","100"
"Austria (AT)","22.04.2019 05:15 - 22.04.2019 05:30 (UTC)","128"
"Austria (AT)","22.04.2019 05:30 - 22.04.2019 05:45 (UTC)","156"
"Austria (AT)","22.04.2019 05:45 - 22.04.2019 06:00 (UTC)","184"
"Austria (AT)","22.04.2019 06:00 - 22.04.2019 06:15 (UTC)","224"
"Austria (AT)","22.04.2019 06:15 - 22.04.2019 06:30 (UTC)","264"
"Austria (AT)","22.04.2019 06:30 - 22.04.2019 06:45 (UTC)","304"
"Austria (AT)","22.04.2019 06:45 - 22.04.2019 07:00 (UTC)","344"
"Austria (AT)","22.04.2019 07:00 - 22.04.2019 07:15 (UTC)","396"
"Austria (AT)","22.04.2019 07:15 - 22.04.2019 07:30 (UTC)","452"
"Austria (AT)","22.04.2019 07:30 - 22.04.2019 07:45 (UTC)","504"
"Austria (AT)","22.04.2019 07:45 - 22.04.2019 08:00 (UTC)","556"
"Austria (AT)","22.04.2019 08:00 - 22.04.2019 08:15 (UTC)","584"
"Austria (AT)","22.04.2019 08:15 - 22.04.2019 08:30 (UTC)","608"
"Austria (AT)","22.04.2019 08:30 - 22.04.2019 08:45 (UTC)","636"
"Austria (AT)","22.04.2019 08:45 - 22.04.2019 09:00 (UTC)","660"
"Austria (AT)","22.04.2019 09:00 - 22.04.2019 09:15 (UTC)","688"
"Austria (AT)","22.04.2019 09:15 - 22.04.2019 09:30 (UTC)","712"
"Austria (AT)","22.04.2019 09:30 - 22.04.2019 09:45 (UTC)","740"
"Austria (AT)","22.04.2019 09:45 - 22.04.2019 10:00 (UTC)","764"
"Austria (AT)","22.04.2019 10:00 - 22.04.2019 10:15 (UTC)","796"
"Austria (AT)","22.04.2019 10:15 - 22.04.2019 10:30 (UTC)","824"
"Austria (AT)","22.04.2019 10:30 - 22.04.2019 10:45 (UTC)","852"
"Austria (AT)","22.04.2019 10:45 - 22.04.2019 11:00 (UTC)","880"
"Austria (AT)","22.04.2019 11:00 - 22.04.2019 11:15 (UTC)","868"
"Austria (AT)","22.04.2019 11:15 - 22.04.2019 11:30 (UTC)","856"
"Austria (AT)","22.04.2019 11:30 - 22.04.2019 11:45 (UTC)","844"
"Austria (AT)","22.04.2019 11:45 - 22.04.2019 12:00 (UTC)","832"
"Austria (AT)","22.04.2019 12:00 - 22.04.2019 12:15 (UTC)","824"
"Austria (AT)","22.04.2019 12:15 - 22.04.2019 12:30 (UTC)","812"
"Austria (AT)","22.04.2019 12:30 - 22.04.2019 12:45 (UTC)","804"
"Austria (AT)","22.04.2019 12:45 - 22.04.2019 13:00 (UTC)","796"
"Austria (AT)","22.04.2019 13:00 - 22.04.2019 13:15 (UTC)","760"
"Austria (AT)","22.04.2019 13:15 - 22.04.2019 13:30 (UTC)","728"
"Austria (AT)","22.04.2019 13:30 - 22.04.2019 13:45 (UTC)","696"
"Austria (AT)","22.04.2019 13:45 - 22.04.2019 14:00 (UTC)","660"
"Austria (AT)","22.04.2019 14:00 - 22.04.2019 14:15 (UTC)","600"
"Austria (AT)","22.04.2019 14:15 - 22.04.2019 14:30 (UTC)","540"
"Austria (AT)","22.04.2019 14:30 - 22.04.2019 14:45 (UTC)","476"
"Austria (AT)","22.04.2019 14:45 - 22.04.2019 15:00 (UTC)","416"
"Austria (AT)","22.04.2019 15:00 - 22.04.2019 15:15 (UTC)","376"
"Austria (AT)","22.04.2019 15:15 - 22.04.2019 15:30 (UTC)","336"
"Austria (AT)","22.04.2019 15:30 - 22.04.2019 15:45 (UTC)","296"
"Austria (AT)","22.04.2019 15:45 - 22.04.2019 16:00 (UTC)","252"
"Austria (AT)","22.04.2019 16:00 - 22.04.2019 16:15 (UTC)","228"
"Austria (AT)","22.04.2019 16:15 - 22.04.2019 16:30 (UTC)","200"
"Austria (AT)","22.04.2019 16:30 - 22.04.2019 16:45 (UTC)","176"
"Austria (AT)","22.04.2019 16:45 - 22.04.2019 17:00 (UTC)","152"
"Austria (AT)","22.04.2019 17:00 - 22.04.2019 17:15 (UTC)","128"
"Austria (AT)","22.04.2019 17:15 - 22.04.2019 17:30 (UTC)","112"
"Austria (AT)","22.04.2019 17:30 - 22.04.2019 17:45 (UTC)","96"
"Austria (AT)","22.04.2019 17:45 - 22.04.2019 18:00 (UTC)","76"
"Austria (AT)","22.04.2019 18:00 - 22.04.2019 18:15 (UTC)","56"
"Austria (AT)","22.04.2019 18:15 - 22.04.2019 18:30 (UTC)","40"
"Austria (AT)","22.04.2019 18:30 - 22.04.2019 18:45 (UTC)","20"
"Austria (AT)","22.04.2019 18:45 - 22.04.2019 19:00 (UTC)","0"
"Austria (AT)","22.04.2019 19:00 - 22.04.2019 19:15 (UTC)","0"
"Austria (AT)","22.04.2019 19:15 - 22.04.2019 19:30 (UTC)","0"
"Austria (AT)","22.04.2019 19:30 - 22.04.2019 19:45 (UTC)","0"
"Austria (AT)","22.04.2019 19:45 - 22.04.2019 20:00 (UTC)","0"
"Austria (AT)","22.04.2019 20:00 - 22.04.2019 20:15 (UTC)","0"
"Austria (AT)","22.04.2019 20:15 - 22.04.2019 20:30 (UTC)","0"
"Austria (AT)","22.04.2019 20:30 - 22.04.2019 20:45 (UTC)","0"
"Austria (AT)","22.04.2019 20:45 - 22.04.2019 21:00 (UTC)","0"
"Austria (AT)","22.04.2019 21:00 - 22.04.2019 21:15 (UTC)","0"
"Austria (AT)","22.04.2019 21:15 - 22.04.2019 21:30 (UTC)","0"
"Austria (AT)","22.04.2019 21:30 - 22.04.2019 21:45 (UTC)","0"
"Austria (AT)","22.04.2019 21:45 - 22.04.2019 22:00 (UTC)","0"
"Austria (AT)","22.04.2019 22:00 - 22.04.2019 22:15 (UTC)","0"
"Austria (AT)","22.04.2019 22:15 - 22.04.2019 22:30 (UTC)","0"
"Austria (AT)","22.04.2019 22:30 - 22.04.2019 22:45 (UTC)","0"
"Austria (AT)","22.04.2019 22:45 - 22.04.2019 23:00 (UTC)","0"
"Austria (AT)","22.04.2019 23:00 - 22.04.2019 23:15 (UTC)","0"
"Austria (AT)","22.04.2019 23:15 - 22.04.2019 23:30 (UTC)","0"
"Austria (AT)","22.04.2019 23:30 - 22.04.2019 23:45 (UTC)","0"
"Austria (AT)","22.04.2019 23:45 - 23.04.2019 00:00 (UTC)","0"
"Austria (AT)","23.04.2019 00:00 - 23.04.2019 00:15 (UTC)","0"
"Austria (AT)","23.04.2019 00:15 - 23.04.2019 00:30 (UTC)","0"
"Austria (AT)","23.04.2019 00:30 - 23.04.2019 00:45 (UTC)","0"
"Austria (AT)","23.04.2019 00:45 - 23.04.2019 01:00 (UTC)","0"
"Austria (AT)","23.04.2019 01:00 - 23.04.2019 01:15 (UTC)","0"
"Austria (AT)","23.04.2019 01:15 - 23.04.2019 01:30 (UTC)","0"
"Austria (AT)","23.04.2019 01:30 - 23.04.2019 01:45 (UTC)","0"
"Austria (AT)","23.04.2019 01:45 - 23.04.2019 02:00 (UTC)","0"
"Austria (AT)","23.04.2019 02:00 - 23.04.2019 02:15 (UTC)","0"
"Austria (AT)","23.04.2019 02:15 - 23.04.2019 02:30 (UTC)","0"
"Austria (AT)","23.04.2019 02:30 - 23.04.2019 02:45 (UTC)","0"
"Austria (AT)","23.04.2019 02:45 - 23.04.2019 03:00 (UTC)","0"
"Austria (AT)","23.04.2019 03:00 - 23.04.2019 03:15 (UTC)","4"
"Austria (AT)","23.04.2019 03:15 - 23.04.2019 03:30 (UTC)","4"
"Austria (AT)","23.04.2019 03:30 - 23.04.2019 03:45 (UTC)","8"
"Austria (AT)","23.04.2019 03:45 - 23.04.2019 04:00 (UTC)","8"
"Austria (AT)","23.04.2019 04:00 - 23.04.2019 04:15 (UTC)","24"
"Austria (AT)","23.04.2019 04:15 - 23.04.2019 04:30 (UTC)","36"
"Austria (AT)","23.04.2019 04:30 - 23.04.2019 04:45 (UTC)","52"
"Austria (AT)","23.04.2019 04:45 - 23.04.2019 05:00 (UTC)","64"
"Austria (AT)","23.04.2019 05:00 - 23.04.2019 05:15 (UTC)","88"
"Austria (AT)","23.04.2019 05:15 - 23.04.2019 05:30 (UTC)","112"
"Austria (AT)","23.04.2019 05:30 - 23.04.2019 05:45 (UTC)","132"
"Austria (AT)","23.04.2019 05:45 - 23.04.2019 06:00 (UTC)","156"
"Austria (AT)","23.04.2019 06:00 - 23.04.2019 06:15 (UTC)","184"
"Austria (AT)","23.04.2019 06:15 - 23.04.2019 06:30 (UTC)","216"
"Austria (AT)","23.04.2019 06:30 - 23.04.2019 06:45 (UTC)","244"
"Austria (AT)","23.04.2019 06:45 - 23.04.2019 07:00 (UTC)","276"
"Austria (AT)","23.04.2019 07:00 - 23.04.2019 07:15 (UTC)","316"
"Austria (AT)","23.04.2019 07:15 - 23.04.2019 07:30 (UTC)","356"
"Austria (AT)","23.04.2019 07:30 - 23.04.2019 07:45 (UTC)","396"
"Austria (AT)","23.04.2019 07:45 - 23.04.2019 08:00 (UTC)","436"
"Austria (AT)","23.04.2019 08:00 - 23.04.2019 08:15 (UTC)","440"
"Austria (AT)","23.04.2019 08:15 - 23.04.2019 08:30 (UTC)","440"
"Austria (AT)","23.04.2019 08:30 - 23.04.2019 08:45 (UTC)","444"
"Austria (AT)","23.04.2019 08:45 - 23.04.2019 09:00 (UTC)","444"
"Austria (AT)","23.04.2019 09:00 - 23.04.2019 09:15 (UTC)","448"
"Austria (AT)","23.04.2019 09:15 - 23.04.2019 09:30 (UTC)","448"
"Austria (AT)","23.04.2019 09:30 - 23.04.2019 09:45 (UTC)","452"
"Austria (AT)","23.04.2019 09:45 - 23.04.2019 10:00 (UTC)","452"
"Austria (AT)","23.04.2019 10:00 - 23.04.2019 10:15 (UTC)","456"
"Austria (AT)","23.04.2019 10:15 - 23.04.2019 10:30 (UTC)","460"
"Austria (AT)","23.04.2019 10:30 - 23.04.2019 10:45 (UTC)","460"
"Austria (AT)","23.04.2019 10:45 - 23.04.2019 11:00 (UTC)","464"
"Austria (AT)","23.04.2019 11:00 - 23.04.2019 11:15 (UTC)","444"
"Austria (AT)","23.04.2019 11:15 - 23.04.2019 11:30 (UTC)","424"
"Austria (AT)","23.04.2019 11:30 - 23.04.2019 11:45 (UTC)","408"
"Austria (AT)","23.04.2019 11:45 - 23.04.2019 12:00 (UTC)","388"
"Austria (AT)","23.04.2019 12:00 - 23.04.2019 12:15 (UTC)","372"
"Austria (AT)","23.04.2019 12:15 - 23.04.2019 12:30 (UTC)","356"
"Austria (AT)","23.04.2019 12:30 - 23.04.2019 12:45 (UTC)","336"
"Austria (AT)","23.04.2019 12:45 - 23.04.2019 13:00 (UTC)","320"
"Austria (AT)","23.04.2019 13:00 - 23.04.2019 13:15 (UTC)","304"
"Austria (AT)","23.04.2019 13:15 - 23.04.2019 13:30 (UTC)","288"
"Austria (AT)","23.04.2019 13:30 - 23.04.2019 13:45 (UTC)","276"
"Austria (AT)","23.04.2019 13:45 - 23.04.2019 14:00 (UTC)","260"
"Austria (AT)","23.04.2019 14:00 - 23.04.2019 14:15 (UTC)","248"
"Austria (AT)","23.04.2019 14:15 - 23.04.2019 14:30 (UTC)","236"
"Austria (AT)","23.04.2019 14:30 - 23.04.2019 14:45 (UTC)","220"
"Austria (AT)","23.04.2019 14:45 - 23.04.2019 15:00 (UTC)","208"
"Austria (AT)","23.04.2019 15:00 - 23.04.2019 15:15 (UTC)","196"
"Austria (AT)","23.04.2019 15:15 - 23.04.2019 15:30 (UTC)","180"
"Austria (AT)","23.04.2019 15:30 - 23.04.2019 15:45 (UTC)","168"
"Austria (AT)","23.04.2019 15:45 - 23.04.2019 16:00 (UTC)","152"
"Austria (AT)","23.04.2019 16:00 - 23.04.2019 16:15 (UTC)","136"
"Austria (AT)","23.04.2019 16:15 - 23.04.2019 16:30 (UTC)","116"
"Austria (AT)","23.04.2019 16:30 - 23.04.2019 16:45 (UTC)","100"
"Austria (AT)","23.04.2019 16:45 - 23.04.2019 17:00 (UTC)","84"
"Austria (AT)","23.04.2019 17:00 - 23.04.2019 17:15 (UTC)","68"
"Austria (AT)","23.04.2019 17:15 - 23.04.2019 17:30 (UTC)","56"
"Austria (AT)","23.04.2019 17:30 - 23.04.2019 17:45 (UTC)","44"
"Austria (AT)","23.04.2019 17:45 - 23.04.2019 18:00 (UTC)","32"
"Austria (AT)","23.04.2019 18:00 - 23.04.2019 18:15 (UTC)","24"
"Austria (AT)","23.04.2019 18:15 - 23.04.2019 18:30 (UTC)","16"
"Austria (AT)","23.04.2019 18:30 - 23.04.2019 18:45 (UTC)","8"
"Austria (AT)","23.04.2019 18:45 - 23.04.2019 19:00 (UTC)","0"
"Austria (AT)","23.04.2019 19:00 - 23.04.2019 19:15 (UTC)","0"
"Austria (AT)","23.04.2019 19:15 - 23.04.2019 19:30 (UTC)","0"
"Austria (AT)","23.04.2019 19:30 - 23.04.2019 19:45 (UTC)","0"
"Austria (AT)","23.04.2019 19:45 - 23.04.2019 20:00 (UTC)","0"
"Austria (AT)","23.04.2019 20:00 - 23.04.2019 20:15 (UTC)","0"
"Austria (AT)","23.04.2019 20:15 - 23.04.2019 20:30 (UTC)","0"
"Austria (AT)","23.04.2019 20:30 - 23.04.2019 20:45 (UTC)","0"
"Austria (AT)","23.04.2019 20:45 - 23.04.2019 21:00 (UTC)","0"
"Austria (AT)","23.04.2019 21:00 - 23.04.2019 21:15 (UTC)","0"
"Austria (AT)","23.04.2019 21:15 - 23.04.2019 21:30 (UTC)","0"
"Austria (AT)","23.04.2019 21:30 - 23.04.2019 21:45 (UTC)","0"
"Austria (AT)","23.04.2019 21:45 - 23.04.2019 22:00 (UTC)","0"
"Austria (AT)","23.04.2019 22:00 - 23.04.2019 22:15 (UTC)","0"
"Austria (AT)","23.04.2019 22:15 - 23.04.2019 22:30 (UTC)","0"
"Austria (AT)","23.04.2019 22:30 - 23.04.2019 22:45 (UTC)","0"
"Austria (AT)","23.04.2019 22:45 - 23.04.2019 23:00 (UTC)","0"
"Austria (AT)","23.04.2019 23:00 - 23.04.2019 23:15 (UTC)","0"
"Austria (AT)","23.04.2019 23:15 - 23.04.2019 23:30 (UTC)","0"
"Austria (AT)","23.04.2019 23:30 - 23.04.2019 23:45 (UTC)","0"
"Austria (AT)","23.04.2019 23:45 - 24.04.2019 00:00 (UTC)","0"
"Austria (AT)","24.04.2019 00:00 - 24.04.2019 00:15 (UTC)","0"
"Austria (AT)","24.04.2019 00:15 - 24.04.2019 00:30 (UTC)","0"
"Austria (AT)","24.04.2019 00:30 - 24.04.2019 00:45 (UTC)","0"
"Austria (AT)","24.04.2019 00:45 - 24.04.2019 01:00 (UTC)","0"
"Austria (AT)","24.04.2019 01:00 - 24.04.2019 01:15 (UTC)","0"
"Austria (AT)","24.04.2019 01:15 - 24.04.2019 01:30 (UTC)","0"
"Austria (AT)","24.04.2019 01:30 - 24.04.2019 01:45 (UTC)","0"
"Austria (AT)","24.04.2019 01:45 - 24.04.2019 02:00 (UTC)","0"
"Austria (AT)","24.04.2019 02:00 - 24.04.2019 02:15 (UTC)","0"
"Austria (AT)","24.04.2019 02:15 - 24.04.2019 02:30 (UTC)","0"
"Austria (AT)","24.04.2019 02:30 - 24.04.2019 02:45 (UTC)","0"
"Austria (AT)","24.04.2019 02:45 - 24.04.2019 03:00 (UTC)","0"
"Austria (AT)","24.04.2019 03:00 - 24.04.2019 03:15 (UTC)","4"
